# TILEID RA DEC NSKY NBADSKY NSTD NSCIENCE NPOTENTIAL SKY0 SKY1 SKY2 SKY3  SKY4 SKY5  SKY6 SKY7 SKY8 SKY9 STD0 STD1 STD2 STD3  STD4 STD5  STD6 STD7 STD8 STD9
11447	230.41	9.13	400	0	100	4500	52564	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
17334	331.09	16.44	400	24	100	4476	49154	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
4266	56.19	-13.58	400	0	100	4500	52502	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
64	325.55	18.23	347	1451	84	3113	36395	40	40	40	12	9	40	41	44	41	40	10	10	10	1	3	10	10	10	10	10	
11265	351.64	2.71	400	372	100	4124	46771	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
12800	250.92	11.56	400	600	100	3897	46483	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
749	238.01	20.98	400	1	100	4498	50150	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
17833	29.91	0.06	400	0	100	4500	52405	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
5491	333.68	7.69	400	0	100	4500	51711	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
13124	14.27	2.74	400	0	100	4500	51490	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11115	143.54	17.32	400	0	100	4500	52156	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18921	18.32	8.10	407	0	100	4492	49070	40	40	40	40	40	42	42	43	40	40	10	10	10	10	10	10	10	10	10	10	
8210	272.71	33.58	208	2560	59	1021	20134	37	5	52	1	0	0	0	26	44	43	10	2	10	5	0	1	1	10	10	10	
14521	178.65	30.59	400	0	100	4499	49732	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
